"site","year","TRT","class","count","clickr","site_year","percent","tier1","tier2","tier3"
"117","2019","RAN","M. capitata",6,"JC","117_2019",2.41935483870968,"calcifying","hard.coral","M.capitata"
"117","2019","RAN","M. capitata",1,"JC","117_2019",0.403225806451613,"calcifying","hard.coral","M.capitata"
"117","2019","RAN","Peyssonnelia",24,"JC","117_2019",9.67741935483871,"calcifying","calcifying.algae","other.calcifying.algae"
"117","2019","RAN","P. damicornis",6,"JC","117_2019",2.41935483870968,"calcifying","hard.coral","P.damicornis"
"117","2019","RAN","Pocillopora spp.",1,"JC","117_2019",0.403225806451613,"calcifying","hard.coral","other.coral"
"117","2019","RAN","Turf",81,"JC","117_2019",32.6612903225806,"noncalcifying","other.noncalcifying","other.noncalcifying"
"119","2019","CON","Caulerpa",14,"JC","119_2019",3.5,"noncalcifying","other.noncalcifying","other.noncalcifying"
"119","2019","CON","CCA",107,"JC","119_2019",26.75,"calcifying","calcifying.algae","CCA"
"119","2019","CON","CCA",6,"JC","119_2019",1.5,"calcifying","calcifying.algae","CCA"
"119","2019","CON","Corallimorph",1,"JC","119_2019",0.25,"noncalcifying","Corallimorph","Corallimorph"
"119","2019","CON","Galaxaura",1,"JC","119_2019",0.25,"calcifying","calcifying.algae","other.calcifying.algae"
"119","2019","CON","Halimeda",1,"JC","119_2019",0.25,"calcifying","calcifying.algae","other.calcifying.algae"
"119","2019","CON","Lobophora",19,"JC","119_2019",4.75,"noncalcifying","other.noncalcifying","other.noncalcifying"
"119","2019","CON","Peyssonnelia",15,"JC","119_2019",3.75,"calcifying","calcifying.algae","other.calcifying.algae"
"119","2019","CON","P. damicornis",1,"JC","119_2019",0.25,"calcifying","hard.coral","P.damicornis"
"119","2019","CON","Pocillopora spp.",6,"JC","119_2019",1.5,"calcifying","hard.coral","other.coral"
"119","2019","CON","Porites massive",14,"JC","119_2019",3.5,"calcifying","hard.coral","other.coral"
"119","2019","CON","Turf",215,"JC","119_2019",53.75,"noncalcifying","other.noncalcifying","other.noncalcifying"
"121","2019","CON","Caulerpa",6,"JC","121_2019",1.96078431372549,"noncalcifying","other.noncalcifying","other.noncalcifying"
"121","2019","CON","CCA",134,"JC","121_2019",43.7908496732026,"calcifying","calcifying.algae","CCA"
"121","2019","CON","CCA",5,"JC","121_2019",1.63398692810458,"calcifying","calcifying.algae","CCA"
"121","2019","CON","Lobophora",22,"JC","121_2019",7.18954248366013,"noncalcifying","other.noncalcifying","other.noncalcifying"
"121","2019","CON","Peyssonnelia",14,"JC","121_2019",4.57516339869281,"calcifying","calcifying.algae","other.calcifying.algae"
"121","2019","CON","P. damicornis",2,"JC","121_2019",0.65359477124183,"calcifying","hard.coral","P.damicornis"
"121","2019","CON","Pocillopora spp.",1,"JC","121_2019",0.326797385620915,"calcifying","hard.coral","other.coral"
"121","2019","CON","Turf",122,"JC","121_2019",39.8692810457516,"noncalcifying","other.noncalcifying","other.noncalcifying"
"123","2019","XSP","A. acuminata",52,"JC","123_2019",18.2456140350877,"calcifying","hard.coral","A.acuminata"
"123","2019","XSP","Caulerpa",8,"JC","123_2019",2.80701754385965,"noncalcifying","other.noncalcifying","other.noncalcifying"
"123","2019","XSP","CCA",19,"JC","123_2019",6.66666666666667,"calcifying","calcifying.algae","CCA"
"123","2019","XSP","CCA",3,"JC","123_2019",1.05263157894737,"calcifying","calcifying.algae","CCA"
"123","2019","XSP","Corallimorph",1,"JC","123_2019",0.350877192982456,"noncalcifying","Corallimorph","Corallimorph"
"123","2019","XSP","Lobophora",16,"JC","123_2019",5.6140350877193,"noncalcifying","other.noncalcifying","other.noncalcifying"
"123","2019","XSP","Montipora spp.",1,"JC","123_2019",0.350877192982456,"calcifying","hard.coral","other.coral"
"123","2019","XSP","M. capitata",2,"JC","123_2019",0.701754385964912,"calcifying","hard.coral","M.capitata"
"123","2019","XSP","M. capitata",2,"JC","123_2019",0.701754385964912,"calcifying","hard.coral","M.capitata"
"123","2019","XSP","Peyssonnelia",2,"JC","123_2019",0.701754385964912,"calcifying","calcifying.algae","other.calcifying.algae"
"123","2019","XSP","P. damicornis",4,"JC","123_2019",1.40350877192982,"calcifying","hard.coral","P.damicornis"
"123","2019","XSP","Pocillopora spp.",2,"JC","123_2019",0.701754385964912,"calcifying","hard.coral","other.coral"
"123","2019","XSP","Red_calc_mac",2,"JC","123_2019",0.701754385964912,"calcifying","calcifying.algae","other.calcifying.algae"
"123","2019","XSP","Turf",171,"JC","123_2019",60,"noncalcifying","other.noncalcifying","other.noncalcifying"
"125","2019","CON","Caulerpa",3,"JC","125_2019",0.949367088607595,"noncalcifying","other.noncalcifying","other.noncalcifying"
"125","2019","CON","CCA",135,"JC","125_2019",42.7215189873418,"calcifying","calcifying.algae","CCA"
"125","2019","CON","CCA",5,"JC","125_2019",1.58227848101266,"calcifying","calcifying.algae","CCA"
"125","2019","CON","Corallimorph",1,"JC","125_2019",0.316455696202532,"noncalcifying","Corallimorph","Corallimorph"
"125","2019","CON","Fungia",2,"JC","125_2019",0.632911392405063,"calcifying","hard.coral","other.coral"
"125","2019","CON","Lobophora",23,"JC","125_2019",7.27848101265823,"noncalcifying","other.noncalcifying","other.noncalcifying"
"125","2019","CON","Peyssonnelia",31,"JC","125_2019",9.81012658227848,"calcifying","calcifying.algae","other.calcifying.algae"
"125","2019","CON","P. damicornis",1,"JC","125_2019",0.316455696202532,"calcifying","hard.coral","P.damicornis"
"125","2019","CON","Pocillopora spp.",2,"JC","125_2019",0.632911392405063,"calcifying","hard.coral","other.coral"
"125","2019","CON","Red_calc_mac",4,"JC","125_2019",1.26582278481013,"calcifying","calcifying.algae","other.calcifying.algae"
"125","2019","CON","Turf",109,"JC","125_2019",34.4936708860759,"noncalcifying","other.noncalcifying","other.noncalcifying"
"127","2019","BYSP","A. acuminata",25,"JC","127_2019",8.22368421052632,"calcifying","hard.coral","A.acuminata"
"127","2019","BYSP","Caulerpa",6,"JC","127_2019",1.97368421052632,"noncalcifying","other.noncalcifying","other.noncalcifying"
"127","2019","BYSP","CCA",117,"JC","127_2019",38.4868421052632,"calcifying","calcifying.algae","CCA"
"127","2019","BYSP","CCA",9,"JC","127_2019",2.96052631578947,"calcifying","calcifying.algae","CCA"
"127","2019","BYSP","Corallimorph",8,"JC","127_2019",2.63157894736842,"noncalcifying","Corallimorph","Corallimorph"
"127","2019","BYSP","Lobophora",2,"JC","127_2019",0.657894736842105,"noncalcifying","other.noncalcifying","other.noncalcifying"
"127","2019","BYSP","M. capitata",5,"JC","127_2019",1.64473684210526,"calcifying","hard.coral","M.capitata"
"127","2019","BYSP","Peyssonnelia",25,"JC","127_2019",8.22368421052632,"calcifying","calcifying.algae","other.calcifying.algae"
"127","2019","BYSP","P. damicornis",13,"JC","127_2019",4.27631578947368,"calcifying","hard.coral","P.damicornis"
"127","2019","BYSP","Pocillopora spp.",5,"JC","127_2019",1.64473684210526,"calcifying","hard.coral","other.coral"
"127","2019","BYSP","Turf",89,"JC","127_2019",29.2763157894737,"noncalcifying","other.noncalcifying","other.noncalcifying"
"129","2019","REM","Caulerpa",1,"JC","129_2019",0.303951367781155,"noncalcifying","other.noncalcifying","other.noncalcifying"
"129","2019","REM","CCA",142,"JC","129_2019",43.161094224924,"calcifying","calcifying.algae","CCA"
"129","2019","REM","CCA",6,"JC","129_2019",1.82370820668693,"calcifying","calcifying.algae","CCA"
"129","2019","REM","Corallimorph",1,"JC","129_2019",0.303951367781155,"noncalcifying","Corallimorph","Corallimorph"
"129","2019","REM","Galaxaura",1,"JC","129_2019",0.303951367781155,"calcifying","calcifying.algae","other.calcifying.algae"
"129","2019","REM","Lobophora",18,"JC","129_2019",5.47112462006079,"noncalcifying","other.noncalcifying","other.noncalcifying"
"129","2019","REM","Peyssonnelia",30,"JC","129_2019",9.11854103343465,"calcifying","calcifying.algae","other.calcifying.algae"
"129","2019","REM","P. damicornis",1,"JC","129_2019",0.303951367781155,"calcifying","hard.coral","P.damicornis"
"129","2019","REM","Pocillopora spp.",6,"JC","129_2019",1.82370820668693,"calcifying","hard.coral","other.coral"
"129","2019","REM","Turf",123,"JC","129_2019",37.3860182370821,"noncalcifying","other.noncalcifying","other.noncalcifying"
